"Room","Name"
"2020-12-09 12:12:47","85"
"2020-12-09 12:13:17","85"
"2020-12-09 12:13:47","85"
"2020-12-09 12:14:47","87"
"2020-12-09 12:15:17","87"
"2020-12-09 12:15:47","87"
"2020-12-09 12:16:17","87"
"2020-12-09 12:16:47","87"
"2020-12-09 12:17:17","87"
"2020-12-09 12:17:47","87"
"2020-12-09 12:18:17","87"
"2020-12-09 12:18:47","87"
"2020-12-09 12:19:17","87"
"2020-12-09 12:20:17","81"
"2020-12-09 12:20:47","81"
"2020-12-09 12:21:17","81"
"2020-12-09 12:21:47","81"
"2020-12-09 12:22:17","81"
"2020-12-09 12:22:47","81"
"2020-12-09 12:23:17","81"
"2020-12-09 12:23:47","81"
"2020-12-09 12:24:17","81"
"2020-12-09 12:24:47","81"
"2020-12-09 12:25:47","84"
"2020-12-09 12:26:17","84"
"2020-12-09 12:26:47","84"
"2020-12-09 12:27:17","84"
"2020-12-09 12:27:47","84"
"2020-12-09 12:28:17","84"
"2020-12-09 12:28:47","84"
"2020-12-09 12:29:17","84"
"2020-12-09 12:29:47","84"
"2020-12-09 12:30:17","84"
"2020-12-09 04:59:47","74"
"2020-12-09 05:00:17","74"
"2020-12-09 05:00:47","74"
"2020-12-09 05:01:17","74"
"2020-12-09 05:01:47","74"
"2020-12-09 05:02:17","74"
"2020-12-09 05:02:47","74"
"2020-12-09 05:03:17","74"
"2020-12-09 05:03:47","74"
"2020-12-09 05:04:17","74"
"2020-12-09 05:05:47","84"
"2020-12-09 05:06:17","84"
"2020-12-09 05:06:47","84"
"2020-12-09 05:07:17","84"
"2020-12-09 05:07:47","84"
"2020-12-09 05:08:17","84"
"2020-12-09 05:08:47","84"
"2020-12-09 05:09:17","84"
"2020-12-09 05:09:47","84"
"2020-12-09 05:10:17","84"
"2020-12-09 05:12:17","57"
"2020-12-09 05:12:47","57"
"2020-12-09 05:13:17","57"
"2020-12-09 05:13:47","57"
"2020-12-09 05:14:17","57"
"2020-12-09 05:14:47","57"
"2020-12-09 05:15:17","57"
"2020-12-09 05:15:47","57"
"2020-12-09 05:16:17","57"
"2020-12-09 05:16:47","57"
"2020-12-09 05:18:17","115"
"2020-12-09 05:18:47","115"
"2020-12-09 05:19:17","115"
"2020-12-09 05:19:47","115"
"2020-12-09 05:20:17","115"
"2020-12-09 05:20:47","115"
"2020-12-09 05:21:17","115"
"2020-12-09 05:21:47","115"
"2020-12-09 05:22:17","115"
"2020-12-09 05:22:47","115"
"2020-12-09 05:23:17","78"
"2020-12-09 05:23:47","78"
"2020-12-09 05:24:17","78"
"2020-12-09 05:24:47","78"
"2020-12-09 05:25:17","78"
"2020-12-09 05:25:47","78"
"2020-12-09 05:26:17","78"
"2020-12-09 05:26:47","78"
"2020-12-09 05:27:17","78"
"2020-12-09 05:27:47","78"
"2020-12-09 05:28:47","79"
"2020-12-09 05:29:17","79"
"2020-12-09 05:29:47","79"
"2020-12-09 05:30:17","79"
"2020-12-09 05:30:47","79"
"2020-12-09 05:31:17","79"
"2020-12-09 05:31:47","79"
"2020-12-09 05:32:17","79"
"2020-12-09 05:32:47","79"
"2020-12-09 05:33:17","79"
"2020-12-09 05:35:47","91"
"2020-12-09 05:36:17","91"
"2020-12-09 05:36:47","91"
"2020-12-09 05:37:17","91"
"2020-12-09 05:37:47","91"
"2020-12-09 05:38:17","91"
"2020-12-09 05:38:47","91"
"2020-12-09 05:39:17","91"
"2020-12-09 05:39:47","91"
"2020-12-09 05:40:17","91"
"Time","oximeter"
"2020-12-09 10:47:04","97"
"2020-12-09 10:47:34","97"
"2020-12-09 10:48:04","97"
"2020-12-09 10:48:34","97"
"2020-12-09 10:49:04","97"
"2020-12-09 10:49:34","97"
"2020-12-09 10:50:04","97"
"2020-12-09 10:50:34","97"
"2020-12-09 10:51:04","97"
"2020-12-09 10:51:34","97"
"2020-12-09 10:53:04","100"
"2020-12-09 10:53:34","100"
"2020-12-09 10:54:04","100"
"2020-12-09 11:10:17","95"
"2020-12-09 11:10:47","95"
"2020-12-09 11:11:17","95"
"2020-12-09 11:11:47","95"
"2020-12-09 11:12:17","95"
"2020-12-09 11:12:47","95"
"2020-12-09 11:13:17","95"
"2020-12-09 11:13:47","95"
"2020-12-09 11:14:17","95"
"2020-12-09 11:14:47","95"
"2020-12-09 11:15:17","94"
"2020-12-09 11:15:47","94"
"2020-12-09 11:16:17","94"
"2020-12-09 11:16:47","94"
"2020-12-09 11:17:17","94"
"2020-12-09 11:17:47","94"
"2020-12-09 11:18:17","94"
"2020-12-09 11:18:47","94"
"2020-12-09 11:19:17","94"
"2020-12-09 11:19:47","94"
"2020-12-09 11:23:17","80"
"2020-12-09 11:23:47","80"
"2020-12-09 11:24:17","80"
"2020-12-09 11:24:47","80"
"2020-12-09 11:25:17","80"
"2020-12-09 11:25:47","80"
"2020-12-09 11:26:17","80"
"2020-12-09 11:26:47","80"
"2020-12-09 11:27:17","80"
"2020-12-09 11:27:47","80"
"2020-12-09 11:30:17","92"
"2020-12-09 11:30:47","92"
"2020-12-09 11:31:17","92"
"2020-12-09 11:31:47","92"
"2020-12-09 11:32:17","92"
"2020-12-09 11:32:47","92"
"2020-12-09 11:33:17","92"
"2020-12-09 11:33:47","92"
"2020-12-09 11:34:17","92"
"2020-12-09 11:47:17","94"
"2020-12-09 11:47:47","94"
"2020-12-09 11:48:17","94"
"2020-12-09 11:48:47","94"
"2020-12-09 11:49:17","94"
"2020-12-09 11:49:47","94"
"2020-12-09 11:50:17","94"
"2020-12-09 11:50:47","94"
"2020-12-09 11:51:17","94"
"2020-12-09 11:51:47","94"
"2020-12-09 11:52:17","96"
"2020-12-09 11:52:47","96"
"2020-12-09 11:53:17","96"
"2020-12-09 11:53:47","96"
"2020-12-09 11:54:17","96"
"2020-12-09 11:54:47","96"
"2020-12-09 11:55:17","96"
"2020-12-09 11:55:47","96"
"2020-12-09 11:56:17","96"
"2020-12-09 11:56:47","96"
"2020-12-09 11:58:47","98"
"2020-12-09 11:59:17","98"
"2020-12-09 11:59:47","98"
"2020-12-09 12:00:17","98"
"2020-12-09 12:00:47","98"
"2020-12-09 12:01:17","98"
"2020-12-09 12:01:47","98"
"2020-12-09 12:02:17","98"
"2020-12-09 12:02:47","98"
"2020-12-09 12:03:17","98"
"2020-12-09 12:03:47","94"
"2020-12-09 12:04:17","94"
"2020-12-09 12:04:47","94"
"2020-12-09 12:05:17","94"
"2020-12-09 12:08:17","94"
"2020-12-09 12:09:17","96"
"2020-12-09 12:09:47","96"
"2020-12-09 12:10:17","96"
"2020-12-09 12:10:47","96"
"2020-12-09 12:11:17","96"
"2020-12-09 12:11:47","96"
"2020-12-09 12:12:17","96"
"2020-12-09 12:12:47","96"
"2020-12-09 12:13:17","96"
"2020-12-09 12:13:47","96"
"2020-12-09 12:14:47","95"
"2020-12-09 12:15:17","95"
"2020-12-09 12:15:47","95"
"2020-12-09 12:16:17","95"
"2020-12-09 12:16:47","95"
"2020-12-09 12:17:17","95"
"2020-12-09 12:17:47","95"
"2020-12-09 12:18:17","95"
"2020-12-09 12:18:47","95"
"2020-12-09 12:19:17","95"
"2020-12-09 12:20:17","99"
"2020-12-09 12:20:47","99"
"2020-12-09 12:21:17","99"
"2020-12-09 12:21:47","99"
"2020-12-09 12:22:17","99"
"2020-12-09 12:22:47","99"
"2020-12-09 12:23:17","99"
"2020-12-09 12:23:47","99"
"2020-12-09 12:24:17","99"
"2020-12-09 12:24:47","99"
"2020-12-09 12:25:47","100"
"2020-12-09 12:26:17","100"
"2020-12-09 12:26:47","100"
"2020-12-09 12:27:17","100"
"2020-12-09 12:27:47","100"
"2020-12-09 12:28:17","100"
"2020-12-09 12:28:47","100"
"2020-12-09 12:29:17","100"
"2020-12-09 12:29:47","100"
"2020-12-09 12:30:17","100"
"2020-12-09 04:59:47","70"
"2020-12-09 05:00:17","70"
"2020-12-09 05:00:47","70"
"2020-12-09 05:01:17","70"
"2020-12-09 05:01:47","70"
"2020-12-09 05:02:17","70"
"2020-12-09 05:02:47","70"
"2020-12-09 05:03:17","70"
"2020-12-09 05:03:47","70"
"2020-12-09 05:04:17","70"
"2020-12-09 05:05:47","80"
"2020-12-09 05:06:17","80"
"2020-12-09 05:06:47","80"
"2020-12-09 05:07:17","80"
"2020-12-09 05:07:47","80"
"2020-12-09 05:08:17","80"
"2020-12-09 05:08:47","80"
"2020-12-09 05:09:17","80"
"2020-12-09 05:09:47","80"
"2020-12-09 05:10:17","80"
"2020-12-09 05:12:17","100"
"2020-12-09 05:12:47","100"
"2020-12-09 05:13:17","100"
"2020-12-09 05:13:47","100"
"2020-12-09 05:14:17","100"
"2020-12-09 05:14:47","100"
"2020-12-09 05:15:17","100"
"2020-12-09 05:15:47","100"
"2020-12-09 05:16:17","100"
"2020-12-09 05:16:47","100"
"2020-12-09 05:18:17","100"
"2020-12-09 05:18:47","100"
"2020-12-09 05:19:17","100"
"2020-12-09 05:19:47","100"
"2020-12-09 05:20:17","100"
"2020-12-09 05:20:47","100"
"2020-12-09 05:21:17","100"
"2020-12-09 05:21:47","100"
"2020-12-09 05:22:17","100"
"2020-12-09 05:22:47","100"
"2020-12-09 05:23:17","92"
"2020-12-09 05:23:47","92"
"2020-12-09 05:24:17","92"
"2020-12-09 05:24:47","92"
"2020-12-09 05:25:17","92"
"2020-12-09 05:25:47","92"
"2020-12-09 05:26:17","92"
"2020-12-09 05:26:47","92"
"2020-12-09 05:27:17","92"
"2020-12-09 05:27:47","92"
"2020-12-09 05:28:47","92"
"2020-12-09 05:29:17","92"
"2020-12-09 05:29:47","92"
"2020-12-09 05:30:17","92"
"2020-12-09 05:30:47","92"
"2020-12-09 05:31:17","92"
"2020-12-09 05:31:47","92"
"2020-12-09 05:32:17","92"
"2020-12-09 05:32:47","92"
"2020-12-09 05:33:17","92"
"2020-12-09 05:35:47","98"
"2020-12-09 05:36:17","98"
"2020-12-09 05:36:47","98"
"2020-12-09 05:37:17","98"
"2020-12-09 05:37:47","98"
"2020-12-09 05:38:17","98"
"2020-12-09 05:38:47","98"
"2020-12-09 05:39:17","98"
"2020-12-09 05:39:47","98"
"2020-12-09 05:40:17","98"
"Time","BreathRate"
"2020-11-23 04:42:59","36"
"2020-11-23 04:44:18","0"
"2020-11-23 04:44:48","0"
"2020-11-23 04:45:18","20"
"2020-11-23 04:45:48","25"
"2020-11-23 04:46:18","0"
"2020-11-23 04:46:48","0"
"2020-11-23 04:47:18","0"
"2020-11-23 04:47:48","0"
"2020-11-23 04:48:18","19"
"2020-11-23 04:48:48","32"
"2020-11-23 04:49:18","34"
"2020-11-23 04:49:48","0"
"2020-11-23 04:50:18","0"
"2020-11-23 04:50:48","0"
"2020-11-23 04:51:18","0"
"2020-11-23 04:51:48","0"
"2020-11-23 04:52:18","16"
"2020-11-23 04:52:48","24"
"2020-11-23 04:53:18","0"
"2020-11-23 04:53:48","38"
"2020-11-23 04:54:18","26"
"2020-11-23 04:54:48","22"
"2020-11-23 04:55:18","28"
"2020-11-23 04:55:48","20"
"2020-11-23 04:56:18","21"
"2020-11-23 04:56:48","0"
"2020-11-23 04:57:18","29"
"2020-11-23 04:57:48","25"
"2020-11-23 04:58:18","14"
"2020-11-23 04:58:48","13"
"2020-11-23 04:59:18","28"
"2020-11-23 04:59:48","21"
"2020-11-23 05:00:18","18"
"2020-11-23 05:00:48","24"
"2020-11-23 05:01:18","40"
"2020-11-23 05:01:48","0"
"2020-11-23 05:02:18","0"
"2020-11-23 05:02:48","0"
"2020-11-23 05:03:18","0"
"2020-11-23 05:03:48","17"
"2020-11-23 05:04:18","32"
"2020-11-23 05:04:48","28"
"2020-11-23 05:05:18","0"
"2020-11-23 05:05:48","0"
"2020-11-23 05:06:18","12"
"2020-11-23 05:06:48","24"
"2020-11-23 05:07:18","17"
"2020-11-23 05:07:48","0"
"2020-11-23 05:08:18","21"
"2020-11-23 05:08:48","32"
"2020-11-23 05:09:18","40"
"2020-11-23 05:09:48","22"
"2020-11-23 05:10:18","0"
"2020-11-23 05:10:48","34"
"2020-11-23 05:11:18","24"
"2020-11-23 05:11:48","26"
"2020-11-23 05:12:18","18"
"2020-11-23 05:12:48","18"
"2020-11-23 05:13:18","30"
"2020-11-23 05:13:48","32"
"2020-11-23 05:14:18","0"
"2020-11-23 05:14:48","40"
"2020-11-23 05:15:18","0"
"2020-11-23 05:15:48","25"
"2020-11-23 05:16:18","25"
"2020-11-23 05:16:48","29"
"2020-11-23 05:17:18","0"
"2020-11-23 05:17:48","30"
"2020-11-23 05:18:18","0"
"2020-11-23 05:18:48","0"
"2020-11-23 05:19:18","0"
"2020-11-23 05:19:48","24"
"2020-11-23 05:20:18","0"
"2020-11-23 05:20:48","17"
"2020-11-23 05:21:18","0"
"2020-11-23 05:21:48","23"
"2020-11-23 05:22:18","0"
"2020-11-23 05:22:48","23"
"2020-11-23 05:23:18","15"
"2020-11-23 05:23:48","0"
"2020-11-23 05:24:18","13"
"2020-11-23 05:24:48","40"
"2020-11-23 05:25:18","32"
"2020-11-23 05:25:48","0"
"2020-11-23 05:26:18","22"
"2020-11-23 05:26:48","29"
"2020-11-23 05:27:18","34"
"2020-11-23 05:27:48","40"
"2020-11-23 05:28:18","0"
"2020-11-23 05:28:48","0"
"2020-11-23 05:29:18","22"
"2020-11-23 05:29:48","25"
"2020-11-23 05:30:18","0"
"2020-11-23 05:30:48","0"
"2020-11-23 05:31:18","26"
"2020-11-23 05:31:48","26"
"2020-11-23 05:32:18","28"
"2020-11-23 05:32:48","0"
"2020-11-23 05:33:18","28"
"2020-11-23 05:33:48","19"
"2020-11-23 05:34:18","22"
"2020-11-23 05:34:48","0"
"2020-11-23 05:35:18","16"
"2020-11-23 05:35:48","0"
"2020-11-23 05:36:18","0"
"2020-11-23 05:36:48","34"
"2020-11-23 05:37:18","38"
"2020-11-23 05:37:48","0"
"2020-11-23 05:38:18","15"
"2020-11-23 05:38:48","0"
"2020-11-23 05:39:18","28"
"2020-11-23 05:39:48","0"
"2020-11-23 05:40:18","40"
"2020-11-23 05:40:48","0"
"2020-11-23 05:41:18","0"
"2020-11-23 05:41:48","0"
"2020-11-23 05:42:18","30"
"2020-11-23 05:42:48","0"
"2020-11-23 05:43:18","0"
"2020-11-23 05:43:48","0"
"2020-11-23 05:44:18","0"
"2020-11-23 05:44:48","0"
"2020-11-23 05:45:18","0"
"2020-11-23 05:45:48","0"
"2020-11-23 05:46:18","32"
"2020-11-23 05:46:48","19"
"2020-11-23 05:47:18","0"
"2020-11-23 05:47:48","0"
"2020-11-23 05:48:18","28"
"2020-11-23 05:48:48","0"
"2020-11-23 05:49:18","0"
"2020-11-23 05:49:48","32"
"2020-11-23 05:50:18","0"
"2020-11-23 05:50:48","19"
"2020-11-23 05:51:18","35"
"2020-11-23 05:51:48","28"
"2020-11-23 05:52:18","0"
"2020-11-23 05:52:48","30"
"2020-11-23 05:53:18","0"
"2020-11-23 05:53:48","0"
"2020-11-23 05:54:18","0"
"2020-11-23 05:54:48","0"
"2020-11-23 05:55:18","0"
"2020-11-23 05:55:48","0"
"2020-11-23 05:56:18","0"
"2020-11-23 05:56:48","0"
"2020-11-23 05:57:18","0"
"2020-11-23 05:57:48","0"
"2020-11-23 05:58:18","0"
"2020-11-23 05:58:48","17"
"2020-11-23 05:59:18","0"
"2020-11-23 05:59:48","0"
"2020-11-23 06:00:18","26"
"2020-11-23 06:00:48","0"
"2020-11-23 06:01:18","33"
"2020-11-23 06:01:48","0"
"2020-11-23 06:02:18","0"
"2020-11-23 06:02:48","0"
"2020-11-23 06:03:18","0"
"2020-11-23 06:03:48","30"
"2020-11-23 06:04:18","0"
"2020-11-23 06:04:48","0"
"2020-11-23 06:05:18","0"
"2020-11-23 06:05:48","0"
"2020-11-23 06:06:18","28"
"2020-11-23 06:06:48","18"
"2020-11-23 06:07:18","28"
"2020-11-23 06:07:48","0"
"2020-11-23 06:08:18","0"
"2020-11-23 06:08:48","21"
"2020-11-23 06:09:18","23"
"2020-11-23 06:09:48","26"
"2020-11-23 06:10:18","0"
"2020-11-23 06:10:48","0"
"2020-11-23 06:11:18","29"
"2020-11-23 06:11:48","0"
"2020-11-23 06:12:18","0"
"2020-11-23 06:12:48","32"
"2020-11-23 06:13:18","0"
"2020-11-23 06:13:48","28"
"2020-11-23 06:14:18","0"
"2020-11-23 06:14:48","0"
"2020-11-23 06:15:18","25"
"2020-11-23 06:15:48","0"
"2020-11-23 06:16:18","0"
"2020-11-23 06:16:48","25"
"2020-11-23 06:17:18","24"
"2020-11-23 06:17:48","39"
"2020-11-23 06:18:18","40"
"2020-11-23 06:18:48","39"
"2020-11-23 06:19:18","37"
"2020-11-23 06:19:48","39"
"2020-11-23 06:20:18","0"
"2020-11-23 06:20:48","30"
"2020-11-23 06:21:18","0"
"2020-11-23 06:21:48","18"
"2020-11-23 06:22:18","0"
"2020-11-23 06:22:48","0"
"2020-11-23 06:23:18","0"
"2020-11-23 06:23:48","38"
"2020-11-23 06:24:18","0"
"2020-11-23 06:24:48","32"
"2020-11-23 06:25:18","24"
"2020-11-23 06:25:48","26"
"2020-11-23 06:26:18","0"
"2020-11-23 06:26:48","0"
"2020-11-23 06:27:18","38"
"2020-11-23 06:27:48","0"
"2020-11-23 06:28:18","0"
"2020-11-23 06:28:48","0"
"2020-11-23 06:29:18","36"
"2020-11-23 06:29:48","28"
"2020-11-23 06:30:18","0"
"2020-11-23 06:30:48","21"
"2020-11-23 06:31:18","0"
"2020-11-23 06:31:48","36"
"2020-11-23 06:32:18","0"
"2020-11-23 06:32:48","0"
"2020-11-23 06:33:18","24"
"2020-11-23 06:33:48","16"
"2020-11-23 06:34:18","23"
"2020-11-23 06:34:48","29"
"2020-11-23 06:35:18","0"
"2020-11-23 06:35:48","25"
"2020-11-23 06:36:18","18"
"2020-11-23 06:36:48","40"
"2020-11-23 06:37:18","24"
"2020-11-23 06:37:48","0"
"2020-11-23 06:38:18","31"
"2020-11-23 06:38:48","21"
"2020-11-23 06:39:18","0"
"2020-11-23 06:39:48","26"
"2020-11-23 06:40:18","0"
"2020-11-23 06:40:48","0"
"2020-11-23 06:41:18","36"
"2020-11-23 06:41:48","40"
"2020-11-23 06:42:18","0"
"2020-11-23 06:42:48","25"
"2020-11-23 06:43:18","40"
"2020-11-23 06:43:48","0"
"2020-11-23 06:44:18","0"
"2020-11-23 06:44:48","32"
"2020-11-23 06:45:18","0"
"2020-11-23 06:45:48","40"
"2020-11-23 06:46:18","39"
"2020-11-23 06:46:48","34"
"2020-11-23 06:47:18","0"
"2020-11-23 06:47:48","0"
"2020-11-23 06:48:18","0"
"2020-11-23 06:48:48","21"
"2020-11-23 06:49:18","27"
"2020-11-23 06:49:48","20"
"2020-11-23 06:50:18","17"
"2020-11-23 06:50:48","26"
"2020-11-23 06:51:18","40"
"2020-11-23 06:51:48","0"
"2020-11-23 06:52:18","40"
"2020-11-23 06:52:48","0"
"2020-11-23 06:53:18","27"
"2020-11-23 06:53:48","0"
"2020-11-23 06:54:18","0"
"2020-11-23 06:54:48","0"
"2020-11-23 06:55:18","0"
"2020-11-23 06:55:48","34"
"2020-11-23 06:56:18","0"
"2020-11-23 06:56:48","0"
"2020-11-23 06:57:18","0"
"2020-11-23 06:57:48","22"
"2020-11-23 06:58:18","0"
"2020-11-23 06:58:48","0"
"2020-11-23 06:59:18","20"
"2020-11-23 06:59:48","39"
"2020-11-23 07:00:18","0"
"2020-11-23 07:00:48","36"
"2020-11-23 07:01:18","40"
"2020-11-23 07:01:48","23"
"2020-11-23 07:02:18","40"
"2020-11-23 07:02:48","24"
"2020-11-23 07:03:18","31"
"2020-11-23 07:03:48","0"
"2020-11-23 07:04:18","0"
"2020-11-23 07:04:48","37"
"2020-11-23 07:05:18","40"
"2020-11-23 07:05:48","15"
"2020-11-23 07:06:18","17"
"2020-11-23 07:06:48","24"
"2020-11-23 07:07:18","0"
"2020-11-23 07:07:48","0"
"2020-11-23 07:08:18","21"
"2020-11-23 07:08:48","40"
"2020-11-23 07:09:18","16"
"2020-11-23 07:09:48","26"
"2020-11-23 07:10:18","0"
"2020-11-23 07:10:48","0"
"2020-11-23 07:11:18","0"
"2020-11-23 07:11:48","0"
"2020-11-23 07:12:18","0"
"2020-11-23 07:12:48","0"
"2020-11-23 07:13:18","0"
"2020-11-23 07:13:48","0"
"2020-11-23 07:14:18","23"
"2020-11-23 07:14:48","0"
"2020-11-23 07:15:18","17"
"2020-11-23 07:15:48","30"
"2020-11-23 07:16:18","0"
"2020-11-23 07:16:48","17"
"2020-11-23 07:17:18","0"
"2020-11-23 07:17:48","40"
"2020-11-23 07:18:18","36"
"2020-11-23 07:18:48","40"
"2020-11-23 07:19:18","0"
"2020-11-23 07:19:48","0"
"2020-11-23 07:20:18","0"
"2020-11-23 07:20:48","32"
"2020-11-23 07:21:18","17"
"2020-11-23 07:21:48","15"
"2020-11-23 07:22:18","20"
"2020-11-23 07:22:48","0"
"2020-11-23 07:23:18","0"
"2020-11-23 07:23:48","19"
"2020-11-23 07:24:18","29"
"2020-11-23 07:24:48","0"
"2020-11-23 07:25:18","34"
"2020-11-23 07:25:48","20"
"2020-11-23 07:26:18","0"
"2020-11-23 07:26:48","0"
"2020-11-23 07:27:18","40"
"2020-11-23 07:27:48","0"
"2020-11-23 07:28:18","0"
"2020-11-23 07:28:48","26"
"2020-11-23 07:29:18","28"
"2020-11-23 07:29:48","16"
"2020-11-23 07:30:18","0"
"2020-11-23 07:30:48","19"
"2020-11-23 07:31:18","0"
"2020-11-23 07:31:48","0"
"2020-11-23 07:32:18","0"
"2020-11-23 07:32:48","20"
"2020-11-23 07:33:18","24"
"2020-11-23 07:33:48","23"
"2020-11-23 07:34:18","26"
"2020-11-23 07:34:48","38"
"2020-11-23 07:35:18","0"
"2020-11-23 07:35:48","0"
"2020-11-23 07:36:18","40"
"2020-11-23 07:36:48","0"
"2020-11-23 07:37:18","40"
"2020-11-23 07:37:48","26"
"2020-11-23 07:38:18","32"
"2020-11-23 07:38:48","30"
"2020-11-23 07:39:18","20"
"2020-11-23 07:39:48","40"
"2020-11-23 07:40:18","0"
"2020-11-23 07:40:48","0"
"2020-11-23 07:41:18","0"
"2020-11-23 07:41:48","39"
"2020-11-23 07:42:18","18"
"2020-11-23 07:42:48","0"
"2020-11-23 07:43:18","19"
"2020-11-23 07:43:48","0"
"2020-11-23 07:44:18","0"
"2020-11-23 07:44:48","0"
"2020-11-23 07:45:18","17"
"2020-11-23 07:45:48","31"
"2020-11-23 07:46:18","0"
"2020-11-23 07:46:48","40"
"2020-11-23 07:47:18","23"
"2020-11-23 07:47:48","0"
"2020-11-23 07:48:18","21"
"2020-11-23 07:48:48","23"
"2020-11-23 07:49:18","40"
"2020-11-23 07:49:48","40"
"2020-11-23 07:50:18","33"
"2020-11-23 07:50:48","25"
"2020-11-23 07:51:18","34"
"2020-11-23 07:51:48","39"
"2020-11-23 07:52:18","40"
"2020-11-23 07:52:48","0"
"2020-11-23 07:53:18","0"
"2020-11-23 07:53:48","0"
"2020-11-23 07:54:18","25"
"2020-11-23 07:54:48","20"
"2020-11-23 07:55:18","0"
"2020-11-23 07:55:48","40"
"2020-11-23 07:56:18","0"
"2020-11-23 07:56:48","0"
"2020-11-23 07:57:18","0"
"2020-11-23 07:57:48","40"
"2020-11-23 07:58:18","40"
"2020-11-23 07:58:48","17"
"2020-11-23 07:59:18","23"
"2020-11-23 07:59:48","20"
"2020-11-23 08:00:18","33"
"2020-11-23 08:00:48","0"
"2020-11-23 08:01:18","0"
"2020-11-23 08:01:48","0"
"2020-11-23 08:02:18","40"
"2020-11-23 08:02:48","26"
"2020-11-23 08:03:18","34"
"2020-11-23 08:03:48","0"
"2020-11-23 08:04:18","35"
"2020-11-23 08:04:48","40"
"2020-11-23 08:05:18","0"
"2020-11-23 08:05:48","30"
"2020-11-23 08:06:18","22"
"2020-11-23 08:06:48","40"
"2020-11-23 08:07:18","40"
"2020-11-23 08:07:48","0"
"2020-11-23 08:08:18","17"
"2020-11-23 08:08:48","25"
"2020-11-23 08:09:18","0"
"2020-11-23 08:09:48","25"
"2020-11-23 08:10:18","40"
"2020-11-23 08:10:48","32"
"2020-11-23 08:11:18","0"
"2020-11-23 08:11:48","40"
"2020-11-23 08:12:18","18"
"2020-11-23 08:12:48","0"
"2020-11-23 08:13:18","18"
"2020-11-23 08:13:48","39"
"2020-11-23 08:14:18","0"
"2020-11-23 08:14:48","22"
"2020-11-23 08:15:18","40"
"2020-11-23 08:15:48","0"
